file_path,type,maintainability_index,maintainability_grade,pylint_output
output_files/snippet_390_refactored_output.py,refactored_output,49.88662816951796,A,8.89/10
output_files/snippet_391_original_code.py,original_code,71.35358069548215,A,6.00/10
output_files/snippet_391_refactored_output.py,refactored_output,70.45443420984657,A,8.67/10
output_files/snippet_392_original_code.py,original_code,62.42984429529144,A,0.00/10
output_files/snippet_392_refactored_output.py,refactored_output,64.75168321380349,A,7.50/10
output_files/snippet_393_original_code.py,original_code,59.94248326003972,A,3.57/10
output_files/snippet_393_refactored_output.py,refactored_output,58.89441729012931,A,8.57/10
output_files/snippet_394_original_code.py,original_code,44.73205643188956,A,8.48/10
output_files/snippet_394_refactored_output.py,refactored_output,44.73205643188956,A,8.79/10
output_files/snippet_395_original_code.py,original_code,62.54915028629109,A,1.82/10
output_files/snippet_395_refactored_output.py,refactored_output,61.33641968976949,A,8.46/10
output_files/snippet_396_original_code.py,original_code,64.0527375005966,A,0.00/10
output_files/snippet_396_refactored_output.py,refactored_output,63.07132118858782,A,7.00/10
output_files/snippet_397_original_code.py,original_code,73.01674689040492,A,5.71/10
output_files/snippet_397_refactored_output.py,refactored_output,66.82583272634078,A,7.69/10
output_files/snippet_398_original_code.py,original_code,58.37435135452451,A,6.15/10
output_files/snippet_398_refactored_output.py,refactored_output,57.72073467727971,A,8.57/10
output_files/snippet_399_original_code.py,original_code,62.2518983356914,A,3.64/10
output_files/snippet_399_refactored_output.py,refactored_output,61.42758002736859,A,5.83/10
output_files/snippet_400_original_code.py,original_code,50.95002501106604,A,6.00/10
output_files/snippet_400_refactored_output.py,refactored_output,50.95002501106604,A,8.40/10
output_files/snippet_401_original_code.py,original_code,59.118085000897274,A,4.00/10
output_files/snippet_401_refactored_output.py,refactored_output,59.118085000897274,A,8.00/10
output_files/snippet_402_original_code.py,original_code,65.21933918301411,A,0.00/10
output_files/snippet_402_refactored_output.py,refactored_output,62.79504592946884,A,6.67/10
output_files/snippet_403_original_code.py,original_code,58.438896045734204,A,4.44/10
output_files/snippet_403_refactored_output.py,refactored_output,62.172244305023604,A,5.45/10
output_files/snippet_404_original_code.py,original_code,61.716462496062135,A,6.67/10
output_files/snippet_404_refactored_output.py,refactored_output,61.716462496062135,A,8.33/10
output_files/snippet_405_original_code.py,original_code,70.53606448373168,A,3.33/10
output_files/snippet_405_refactored_output.py,refactored_output,70.53606448373168,A,5.00/10
output_files/snippet_406_original_code.py,original_code,46.40418530732982,A,5.62/10
output_files/snippet_406_refactored_output.py,refactored_output,46.40418530732982,A,5.94/10
output_files/snippet_407_original_code.py,original_code,58.210940118428404,A,2.67/10
output_files/snippet_407_refactored_output.py,refactored_output,57.084551608931314,A,8.75/10
output_files/snippet_408_original_code.py,original_code,56.79008596651615,A,6.19/10
output_files/snippet_408_refactored_output.py,refactored_output,52.63835525072446,A,7.24/10
output_files/snippet_409_original_code.py,original_code,62.622103042266055,A,3.46/10
output_files/snippet_409_refactored_output.py,refactored_output,62.084091346359614,A,6.92/10
output_files/snippet_410_original_code.py,original_code,54.534829123087654,A,0.00/10
output_files/snippet_410_refactored_output.py,refactored_output,53.23688681840009,A,1.20/10
output_files/snippet_411_original_code.py,original_code,54.65269724680507,A,6.54/10
output_files/snippet_411_refactored_output.py,refactored_output,54.65269724680507,A,6.92/10
output_files/snippet_412_original_code.py,original_code,64.35463813725099,A,0.00/10
output_files/snippet_412_refactored_output.py,refactored_output,64.35463813725099,A,5.00/10
output_files/snippet_413_original_code.py,original_code,66.45605046679732,A,7.20/10
output_files/snippet_413_refactored_output.py,refactored_output,67.24598149885149,A,7.39/10
output_files/snippet_414_original_code.py,original_code,58.083378697097665,A,5.52/10
output_files/snippet_414_refactored_output.py,refactored_output,58.083378697097665,A,7.59/10
output_files/snippet_415_original_code.py,original_code,59.212434038701375,A,4.12/10
output_files/snippet_415_refactored_output.py,refactored_output,59.212434038701375,A,5.88/10
output_files/snippet_416_original_code.py,original_code,58.2136366659324,A,7.37/10
output_files/snippet_416_refactored_output.py,refactored_output,53.17230260150957,A,7.10/10
output_files/snippet_417_original_code.py,original_code,100.0,A,0.00/10
output_files/snippet_417_refactored_output.py,refactored_output,100.0,A,3.33/10
output_files/snippet_418_original_code.py,original_code,65.49821081363379,A,0.00/10
output_files/snippet_418_refactored_output.py,refactored_output,65.49821081363379,A,3.64/10
output_files/snippet_419_original_code.py,original_code,67.74892594572017,A,2.86/10
output_files/snippet_419_refactored_output.py,refactored_output,65.02351683828225,A,7.00/10
output_files/snippet_420_original_code.py,original_code,61.975102479398586,A,5.83/10
output_files/snippet_420_refactored_output.py,refactored_output,58.540851925512555,A,7.06/10
output_files/snippet_421_original_code.py,original_code,57.39704106427938,A,4.00/10
output_files/snippet_421_refactored_output.py,refactored_output,57.39704106427938,A,8.00/10
output_files/snippet_422_original_code.py,original_code,86.22403292846373,A,6.36/10
output_files/snippet_422_refactored_output.py,refactored_output,86.22403292846373,A,8.18/10
output_files/snippet_423_original_code.py,original_code,76.47338445371699,A,0.00/10
output_files/snippet_423_refactored_output.py,refactored_output,76.47338445371699,A,0.00/10
output_files/snippet_424_original_code.py,original_code,73.18680209898402,A,5.00/10
output_files/snippet_424_refactored_output.py,refactored_output,71.81174444735858,A,6.00/10
output_files/snippet_425_original_code.py,original_code,67.83805293934952,A,5.00/10
output_files/snippet_425_refactored_output.py,refactored_output,68.09719680266637,A,5.71/10
output_files/snippet_426_original_code.py,original_code,58.68948347642988,A,4.67/10
output_files/snippet_426_refactored_output.py,refactored_output,58.078065907758145,A,5.33/10
output_files/snippet_427_original_code.py,original_code,73.57117501632806,A,5.00/10
output_files/snippet_427_refactored_output.py,refactored_output,73.57117501632806,A,6.67/10
output_files/snippet_428_original_code.py,original_code,59.09323186778417,A,1.67/10
output_files/snippet_428_refactored_output.py,refactored_output,58.4465131633523,A,4.21/10
output_files/snippet_429_original_code.py,original_code,58.848309978968935,A,6.43/10
output_files/snippet_429_refactored_output.py,refactored_output,60.03967899253713,A,6.67/10
output_files/snippet_430_original_code.py,original_code,62.441250152976835,A,1.82/10
output_files/snippet_430_refactored_output.py,refactored_output,61.616931844654026,A,7.50/10
output_files/snippet_431_original_code.py,original_code,67.70355001537293,A,0.00/10
output_files/snippet_431_refactored_output.py,refactored_output,73.27205526181406,A,4.00/10
output_files/snippet_432_original_code.py,original_code,58.62133284889953,A,7.00/10
output_files/snippet_432_refactored_output.py,refactored_output,80.01103477563427,A,8.10/10
output_files/snippet_433_original_code.py,original_code,56.37588240057848,A,4.55/10
output_files/snippet_433_refactored_output.py,refactored_output,55.028315764412554,A,7.60/10
output_files/snippet_434_original_code.py,original_code,100.0,A,5.00/10
output_files/snippet_434_refactored_output.py,refactored_output,78.01508585192973,A,6.00/10
output_files/snippet_435_original_code.py,original_code,66.25651014948835,A,6.36/10
output_files/snippet_435_refactored_output.py,refactored_output,66.25651014948835,A,7.27/10
output_files/snippet_436_original_code.py,original_code,81.85633424453339,A,2.50/10
output_files/snippet_436_refactored_output.py,refactored_output,81.85633424453339,A,5.00/10
output_files/snippet_437_original_code.py,original_code,65.12378346560017,A,0.00/10
output_files/snippet_437_refactored_output.py,refactored_output,64.81126087043229,A,8.18/10
output_files/snippet_438_original_code.py,original_code,65.87782461893471,A,6.67/10
output_files/snippet_438_refactored_output.py,refactored_output,65.87782461893471,A,7.78/10
output_files/snippet_439_original_code.py,original_code,67.71147672459561,A,6.67/10
output_files/snippet_439_refactored_output.py,refactored_output,67.71147672459561,A,7.78/10
output_files/snippet_440_original_code.py,original_code,53.47302149249554,A,2.17/10
output_files/snippet_440_refactored_output.py,refactored_output,49.611572940368404,A,3.33/10
output_files/snippet_441_original_code.py,original_code,72.36617257328172,A,4.00/10
output_files/snippet_441_refactored_output.py,refactored_output,79.26762098940648,A,0.00/10
output_files/snippet_442_original_code.py,original_code,61.431756982905604,A,7.69/10
output_files/snippet_442_refactored_output.py,refactored_output,61.431756982905604,A,8.46/10
output_files/snippet_443_original_code.py,original_code,48.95108405897175,A,8.24/10
output_files/snippet_443_refactored_output.py,refactored_output,47.38021529984089,A,8.46/10
output_files/snippet_444_original_code.py,original_code,70.08883339420603,A,0.00/10
output_files/snippet_444_refactored_output.py,refactored_output,70.08883339420603,A,7.14/10
output_files/snippet_445_original_code.py,original_code,71.1060857038669,A,5.71/10
output_files/snippet_445_refactored_output.py,refactored_output,76.14705226402761,A,6.00/10
output_files/snippet_446_original_code.py,original_code,60.91131915564628,A,5.45/10
output_files/snippet_446_refactored_output.py,refactored_output,58.52498041675114,A,6.43/10
output_files/snippet_447_original_code.py,original_code,56.66109228691902,A,3.33/10
output_files/snippet_447_refactored_output.py,refactored_output,56.66109228691902,A,8.89/10
output_files/snippet_448_original_code.py,original_code,53.7997435748723,A,5.00/10
output_files/snippet_448_refactored_output.py,refactored_output,53.7997435748723,A,8.50/10
output_files/snippet_449_original_code.py,original_code,60.86152706171268,A,6.92/10
output_files/snippet_449_refactored_output.py,refactored_output,60.86152706171268,A,8.46/10
output_files/snippet_450_original_code.py,original_code,61.59814995699962,A,4.44/10
output_files/snippet_450_refactored_output.py,refactored_output,61.59814995699962,A,5.56/10
output_files/snippet_451_original_code.py,original_code,49.15062748600278,A,7.20/10
output_files/snippet_451_refactored_output.py,refactored_output,49.96234470093262,A,8.00/10
output_files/snippet_452_original_code.py,original_code,56.11937426911701,A,7.33/10
output_files/snippet_452_refactored_output.py,refactored_output,56.11937426911701,A,8.67/10
output_files/snippet_453_original_code.py,original_code,84.47505380555717,A,5.56/10
output_files/snippet_453_refactored_output.py,refactored_output,64.84908241056404,A,7.00/10
output_files/snippet_454_original_code.py,original_code,63.491246390534364,A,7.00/10
output_files/snippet_454_refactored_output.py,refactored_output,63.491246390534364,A,8.00/10
output_files/snippet_455_original_code.py,original_code,60.099995969610205,A,4.71/10
output_files/snippet_455_refactored_output.py,refactored_output,61.93936873799822,A,7.86/10
output_files/snippet_456_original_code.py,original_code,53.67202661321716,A,7.62/10
output_files/snippet_456_refactored_output.py,refactored_output,50.537530510095856,A,7.00/10
output_files/snippet_457_original_code.py,original_code,63.92512921254886,A,2.22/10
output_files/snippet_457_refactored_output.py,refactored_output,63.3149693514143,A,4.00/10
output_files/snippet_458_original_code.py,original_code,64.34234095209194,A,0.00/10
output_files/snippet_458_refactored_output.py,refactored_output,63.344188698491486,A,7.00/10
output_files/snippet_459_original_code.py,original_code,67.26266975205365,A,6.25/10
output_files/snippet_459_refactored_output.py,refactored_output,76.70975417931889,A,5.00/10
output_files/snippet_460_original_code.py,original_code,68.86101408766405,A,5.71/10
output_files/snippet_460_refactored_output.py,refactored_output,68.86101408766405,A,7.14/10
output_files/snippet_461_original_code.py,original_code,63.47738156382028,A,4.55/10
output_files/snippet_461_refactored_output.py,refactored_output,61.89476391964293,A,6.92/10
output_files/snippet_462_original_code.py,original_code,54.90066100978174,A,7.06/10
output_files/snippet_462_refactored_output.py,refactored_output,54.90066100978174,A,8.24/10
output_files/snippet_463_original_code.py,original_code,61.7139268517551,A,3.00/10
output_files/snippet_463_refactored_output.py,refactored_output,58.06255386694344,A,5.00/10
output_files/snippet_464_original_code.py,original_code,57.91367544281478,A,8.24/10
output_files/snippet_464_refactored_output.py,refactored_output,57.91367544281478,A,8.82/10
output_files/snippet_465_original_code.py,original_code,66.72265782306661,A,7.27/10
output_files/snippet_465_refactored_output.py,refactored_output,71.55195619121251,A,6.67/10
output_files/snippet_466_original_code.py,original_code,68.52892194367676,A,5.71/10
output_files/snippet_466_refactored_output.py,refactored_output,68.52892194367676,A,7.14/10
output_files/snippet_467_original_code.py,original_code,55.6000446243625,A,7.78/10
output_files/snippet_467_refactored_output.py,refactored_output,54.405634879583474,A,9.00/10
output_files/snippet_468_original_code.py,original_code,74.61162467590292,A,3.33/10
output_files/snippet_468_refactored_output.py,refactored_output,70.77037628329926,A,7.50/10
output_files/snippet_469_original_code.py,original_code,63.2754614692693,A,1.00/10
output_files/snippet_469_refactored_output.py,refactored_output,63.2754614692693,A,8.00/10
output_files/snippet_470_original_code.py,original_code,63.06381695341094,A,0.00/10
output_files/snippet_470_refactored_output.py,refactored_output,62.23949864508814,A,7.50/10
output_files/snippet_471_original_code.py,original_code,51.087292980803895,A,8.57/10
output_files/snippet_471_refactored_output.py,refactored_output,51.087292980803895,A,8.93/10
output_files/snippet_472_original_code.py,original_code,54.922509512830736,A,7.22/10
output_files/snippet_472_refactored_output.py,refactored_output,54.24826873178088,A,8.33/10
output_files/snippet_473_original_code.py,original_code,55.82506995195519,A,6.88/10
output_files/snippet_473_refactored_output.py,refactored_output,55.82506995195519,A,8.12/10
output_files/snippet_474_original_code.py,original_code,63.10511253489773,A,5.83/10
output_files/snippet_474_refactored_output.py,refactored_output,62.07780735108995,A,5.38/10
output_files/snippet_475_original_code.py,original_code,70.74730595002698,A,0.00/10
output_files/snippet_475_refactored_output.py,refactored_output,72.54986276394176,A,0.00/10
output_files/snippet_476_original_code.py,original_code,57.33869585280954,A,3.57/10
output_files/snippet_476_refactored_output.py,refactored_output,57.33869585280954,A,5.71/10
output_files/snippet_477_original_code.py,original_code,60.84259475488618,A,6.36/10
output_files/snippet_477_refactored_output.py,refactored_output,59.98325406500089,A,8.33/10
output_files/snippet_478_original_code.py,original_code,69.3622310485829,A,0.00/10
output_files/snippet_478_refactored_output.py,refactored_output,68.09719680266637,A,7.50/10
output_files/snippet_479_original_code.py,original_code,69.28469043283243,A,6.25/10
output_files/snippet_479_refactored_output.py,refactored_output,66.26776034855156,A,8.18/10
output_files/snippet_480_original_code.py,original_code,55.72452588832876,A,7.00/10
output_files/snippet_480_refactored_output.py,refactored_output,58.639923188276924,A,6.88/10
output_files/snippet_481_original_code.py,original_code,52.157816586441506,A,5.71/10
output_files/snippet_481_refactored_output.py,refactored_output,66.77015381985382,A,8.70/10
output_files/snippet_482_original_code.py,original_code,49.65094466980225,A,0.00/10
output_files/snippet_482_refactored_output.py,refactored_output,49.65094466980225,A,0.00/10
output_files/snippet_483_original_code.py,original_code,66.18932985653073,A,7.50/10
output_files/snippet_483_refactored_output.py,refactored_output,65.69665629780957,A,7.50/10
output_files/snippet_484_original_code.py,original_code,70.32665215562193,A,0.00/10
output_files/snippet_484_refactored_output.py,refactored_output,69.42371361010727,A,3.64/10
output_files/snippet_485_original_code.py,original_code,62.17299813941292,A,3.08/10
output_files/snippet_485_refactored_output.py,refactored_output,57.55546268042014,A,4.74/10
output_files/snippet_486_original_code.py,original_code,63.832452409461816,A,1.00/10
output_files/snippet_486_refactored_output.py,refactored_output,63.832452409461816,A,8.00/10
output_files/snippet_487_original_code.py,original_code,62.4872888334101,A,2.73/10
output_files/snippet_487_refactored_output.py,refactored_output,61.095560637097385,A,8.33/10
output_files/snippet_488_original_code.py,original_code,50.92909809060828,A,5.42/10
output_files/snippet_488_refactored_output.py,refactored_output,,"invalid syntax (<unknown>, line 1)",No rating found
output_files/snippet_489_original_code.py,original_code,72.95942054866873,A,0.00/10
output_files/snippet_489_refactored_output.py,refactored_output,65.57882929865184,A,8.18/10
output_files/snippet_490_original_code.py,original_code,60.67338193897028,A,5.83/10
output_files/snippet_490_refactored_output.py,refactored_output,63.20968577451487,A,8.00/10
output_files/snippet_491_original_code.py,original_code,64.01305525550335,A,5.00/10
output_files/snippet_491_refactored_output.py,refactored_output,58.63564291339278,A,6.00/10
output_files/snippet_492_original_code.py,original_code,71.3409506322362,A,5.71/10
output_files/snippet_492_refactored_output.py,refactored_output,71.3409506322362,A,7.14/10
output_files/snippet_493_original_code.py,original_code,65.20113467547591,A,6.67/10
output_files/snippet_493_refactored_output.py,refactored_output,62.01350296011706,A,7.62/10
output_files/snippet_494_original_code.py,original_code,82.08996486469975,A,1.67/10
output_files/snippet_494_refactored_output.py,refactored_output,80.49116063420168,A,0.00/10
output_files/snippet_495_original_code.py,original_code,60.86708125620952,A,7.50/10
output_files/snippet_495_refactored_output.py,refactored_output,60.86708125620952,A,8.33/10
output_files/snippet_496_original_code.py,original_code,67.24598149885149,A,5.22/10
output_files/snippet_496_refactored_output.py,refactored_output,66.84278515172605,A,8.33/10
output_files/snippet_497_original_code.py,original_code,61.82161485555285,A,4.00/10
output_files/snippet_497_refactored_output.py,refactored_output,61.82161485555285,A,6.00/10
output_files/snippet_498_original_code.py,original_code,62.72980922405276,A,5.83/10
output_files/snippet_498_refactored_output.py,refactored_output,62.80143100618815,A,8.33/10
output_files/snippet_499_original_code.py,original_code,70.50441279546764,A,5.00/10
output_files/snippet_499_refactored_output.py,refactored_output,70.50441279546764,A,6.67/10
output_files/snippet_500_original_code.py,original_code,67.53949583966259,A,7.73/10
output_files/snippet_500_refactored_output.py,refactored_output,67.53949583966259,A,8.18/10
output_files/snippet_501_original_code.py,original_code,76.47130403240082,A,0.00/10
output_files/snippet_501_refactored_output.py,refactored_output,76.47130403240082,A,0.00/10
output_files/snippet_502_original_code.py,original_code,79.14180411840633,A,0.00/10
output_files/snippet_502_refactored_output.py,refactored_output,79.14180411840633,A,5.00/10
output_files/snippet_503_original_code.py,original_code,65.41011624788715,A,0.91/10
output_files/snippet_503_refactored_output.py,refactored_output,63.12542307804296,A,7.14/10
output_files/snippet_504_original_code.py,original_code,61.00042851457815,A,5.83/10
output_files/snippet_504_refactored_output.py,refactored_output,60.534777767537435,A,6.67/10
output_files/snippet_505_original_code.py,original_code,67.45805407123096,A,1.00/10
output_files/snippet_505_refactored_output.py,refactored_output,67.45805407123096,A,8.00/10
output_files/snippet_506_original_code.py,original_code,64.43131318859368,A,0.00/10
output_files/snippet_506_refactored_output.py,refactored_output,64.43131318859368,A,7.78/10
output_files/snippet_507_original_code.py,original_code,59.79798880661525,A,3.08/10
output_files/snippet_507_refactored_output.py,refactored_output,59.09591328094842,A,7.86/10
output_files/snippet_508_original_code.py,original_code,52.7155061302407,A,8.10/10
output_files/snippet_508_refactored_output.py,refactored_output,52.7155061302407,A,9.05/10
output_files/snippet_509_original_code.py,original_code,69.06543096516874,A,5.33/10
output_files/snippet_509_refactored_output.py,refactored_output,69.06543096516874,A,6.00/10
output_files/snippet_510_original_code.py,original_code,50.04433818977698,A,5.24/10
output_files/snippet_510_refactored_output.py,refactored_output,46.74534062764692,A,6.36/10
output_files/snippet_511_original_code.py,original_code,61.39526734751189,A,3.00/10
output_files/snippet_511_refactored_output.py,refactored_output,61.47769504872728,A,3.68/10
output_files/snippet_512_original_code.py,original_code,58.89432126782905,A,1.43/10
output_files/snippet_512_refactored_output.py,refactored_output,58.89432126782905,A,6.43/10
output_files/snippet_513_original_code.py,original_code,62.64555902032061,A,7.50/10
output_files/snippet_513_refactored_output.py,refactored_output,62.64555902032061,A,8.33/10
output_files/snippet_514_original_code.py,original_code,54.0407894319694,A,7.62/10
output_files/snippet_514_refactored_output.py,refactored_output,54.0407894319694,A,9.05/10
output_files/snippet_515_original_code.py,original_code,62.87207607839149,A,5.00/10
output_files/snippet_515_refactored_output.py,refactored_output,61.27586949373168,A,7.37/10
output_files/snippet_516_original_code.py,original_code,49.933727990813864,A,7.33/10
output_files/snippet_516_refactored_output.py,refactored_output,49.07121336692993,A,7.74/10
output_files/snippet_517_original_code.py,original_code,66.7869459997711,A,3.33/10
output_files/snippet_517_refactored_output.py,refactored_output,66.7869459997711,A,6.67/10
output_files/snippet_518_original_code.py,original_code,68.93092804119212,A,0.67/10
output_files/snippet_518_refactored_output.py,refactored_output,64.7242200307808,A,5.62/10
output_files/snippet_519_original_code.py,original_code,64.25810168205506,A,2.22/10
output_files/snippet_519_refactored_output.py,refactored_output,64.25810168205506,A,5.56/10
output_files/snippet_520_original_code.py,original_code,61.83102347671766,A,6.00/10
output_files/snippet_520_refactored_output.py,refactored_output,61.83102347671766,A,8.00/10
output_files/snippet_521_original_code.py,original_code,73.5131342886734,A,2.00/10
output_files/snippet_521_refactored_output.py,refactored_output,73.5131342886734,A,6.00/10
output_files/snippet_522_original_code.py,original_code,57.53739133399114,A,5.71/10
output_files/snippet_522_refactored_output.py,refactored_output,56.883774656746326,A,7.33/10
output_files/snippet_523_original_code.py,original_code,64.61335001367097,A,6.00/10
output_files/snippet_523_refactored_output.py,refactored_output,64.61335001367097,A,6.67/10
output_files/snippet_524_original_code.py,original_code,66.40281993263581,A,4.29/10
output_files/snippet_524_refactored_output.py,refactored_output,69.74123139556882,A,2.00/10
output_files/snippet_525_original_code.py,original_code,49.95040751097887,A,6.77/10
output_files/snippet_525_refactored_output.py,refactored_output,52.53656543930365,A,3.68/10
output_files/snippet_526_original_code.py,original_code,56.042187472215176,A,0.00/10
output_files/snippet_526_refactored_output.py,refactored_output,56.16899083682356,A,8.12/10
output_files/snippet_527_original_code.py,original_code,62.721696855616564,A,5.38/10
output_files/snippet_527_refactored_output.py,refactored_output,62.721696855616564,A,8.46/10
output_files/snippet_528_original_code.py,original_code,57.07231296586564,A,8.00/10
output_files/snippet_528_refactored_output.py,refactored_output,56.81596952414442,A,8.67/10
output_files/snippet_529_original_code.py,original_code,56.06766239676517,A,7.62/10
output_files/snippet_529_refactored_output.py,refactored_output,56.06766239676517,A,8.10/10
output_files/snippet_530_original_code.py,original_code,61.56973291420723,A,6.67/10
output_files/snippet_530_refactored_output.py,refactored_output,72.43195764141169,A,5.00/10
output_files/snippet_531_original_code.py,original_code,75.2639524335707,A,6.43/10
output_files/snippet_531_refactored_output.py,refactored_output,75.63347437515834,A,7.14/10
output_files/snippet_532_original_code.py,original_code,61.77028502868264,A,7.27/10
output_files/snippet_532_refactored_output.py,refactored_output,65.05548024381545,A,7.14/10
output_files/snippet_533_original_code.py,original_code,65.81479577323134,A,2.73/10
output_files/snippet_533_refactored_output.py,refactored_output,65.81479577323134,A,8.18/10
output_files/snippet_534_original_code.py,original_code,62.82258285102246,A,3.00/10
output_files/snippet_534_refactored_output.py,refactored_output,62.12050732535563,A,4.55/10
output_files/snippet_535_original_code.py,original_code,65.51220769887813,A,5.00/10
output_files/snippet_535_refactored_output.py,refactored_output,65.51220769887813,A,6.25/10
output_files/snippet_536_original_code.py,original_code,87.21527227173385,A,0.00/10
output_files/snippet_536_refactored_output.py,refactored_output,82.37587162552974,A,5.00/10
output_files/snippet_537_original_code.py,original_code,57.0787957102171,A,0.00/10
output_files/snippet_537_refactored_output.py,refactored_output,56.1199744779177,A,0.00/10
output_files/snippet_538_original_code.py,original_code,66.42061260173968,A,0.00/10
output_files/snippet_538_refactored_output.py,refactored_output,65.41011624788715,A,6.36/10
output_files/snippet_539_original_code.py,original_code,67.85038949632306,A,0.00/10
output_files/snippet_539_refactored_output.py,refactored_output,67.85038949632306,A,6.25/10
output_files/snippet_540_original_code.py,original_code,100.0,A,0.00/10
output_files/snippet_540_refactored_output.py,refactored_output,100.0,A,5.00/10
output_files/snippet_541_original_code.py,original_code,57.13565638476702,A,2.31/10
output_files/snippet_541_refactored_output.py,refactored_output,57.13565638476702,A,4.62/10
output_files/snippet_542_original_code.py,original_code,67.66739646969005,A,0.00/10
output_files/snippet_542_refactored_output.py,refactored_output,63.69164515310977,A,0.83/10
output_files/snippet_543_original_code.py,original_code,62.070654674217934,A,6.92/10
output_files/snippet_543_refactored_output.py,refactored_output,60.8056204283014,A,7.33/10
output_files/snippet_544_original_code.py,original_code,62.71703449412757,A,3.57/10
output_files/snippet_544_refactored_output.py,refactored_output,62.71703449412757,A,8.57/10
output_files/snippet_545_original_code.py,original_code,65.85707932692388,A,5.00/10
output_files/snippet_545_refactored_output.py,refactored_output,65.85707932692388,A,7.50/10
output_files/snippet_546_original_code.py,original_code,57.913038546640045,A,0.00/10
output_files/snippet_546_refactored_output.py,refactored_output,54.991208974419266,A,0.00/10
output_files/snippet_547_original_code.py,original_code,58.98919847064976,A,5.00/10
output_files/snippet_547_refactored_output.py,refactored_output,58.98919847064976,A,7.50/10
output_files/snippet_548_original_code.py,original_code,,"invalid syntax (<unknown>, line 2)",No rating found
output_files/snippet_548_refactored_output.py,refactored_output,58.068615924360564,A,7.06/10
output_files/snippet_549_original_code.py,original_code,64.07221005549324,A,0.00/10
output_files/snippet_549_refactored_output.py,refactored_output,63.61188448779689,A,2.73/10
output_files/snippet_550_original_code.py,original_code,84.71624627594792,A,0.00/10
output_files/snippet_550_refactored_output.py,refactored_output,81.99083716851001,A,5.00/10
output_files/snippet_551_original_code.py,original_code,56.22838720554792,A,0.00/10
output_files/snippet_551_refactored_output.py,refactored_output,54.94019091858989,A,0.00/10
output_files/snippet_552_original_code.py,original_code,64.54383583405765,A,5.00/10
output_files/snippet_552_refactored_output.py,refactored_output,56.785269499812976,A,7.06/10
output_files/snippet_553_original_code.py,original_code,100.0,A,5.00/10
output_files/snippet_553_refactored_output.py,refactored_output,100.0,A,5.88/10
output_files/snippet_554_original_code.py,original_code,59.4666722727143,A,6.36/10
output_files/snippet_554_refactored_output.py,refactored_output,59.4666722727143,A,8.18/10
output_files/snippet_555_original_code.py,original_code,56.82900434926567,A,6.43/10
output_files/snippet_555_refactored_output.py,refactored_output,54.02351998961291,A,6.36/10
output_files/snippet_556_original_code.py,original_code,51.41533419746757,A,6.25/10
output_files/snippet_556_refactored_output.py,refactored_output,51.50375177527175,A,6.50/10
output_files/snippet_557_original_code.py,original_code,72.35257656217608,A,2.86/10
output_files/snippet_557_refactored_output.py,refactored_output,68.27394744654153,A,6.36/10
output_files/snippet_558_original_code.py,original_code,63.869981124325285,A,4.00/10
output_files/snippet_558_refactored_output.py,refactored_output,64.66163236399034,A,4.62/10
output_files/snippet_559_original_code.py,original_code,51.40889764263304,A,7.89/10
output_files/snippet_559_refactored_output.py,refactored_output,51.40889764263304,A,8.42/10
output_files/snippet_560_original_code.py,original_code,100.0,A,2.00/10
output_files/snippet_560_refactored_output.py,refactored_output,100.0,A,4.00/10
output_files/snippet_561_original_code.py,original_code,64.0340652422066,A,5.56/10
output_files/snippet_561_refactored_output.py,refactored_output,64.0340652422066,A,7.78/10
output_files/snippet_562_original_code.py,original_code,66.90281846308689,A,4.44/10
output_files/snippet_562_refactored_output.py,refactored_output,68.99926815486252,A,6.25/10
output_files/snippet_563_original_code.py,original_code,,"invalid syntax (<unknown>, line 5)",No rating found
output_files/snippet_563_refactored_output.py,refactored_output,78.01508585192973,A,6.67/10
output_files/snippet_564_original_code.py,original_code,62.330547521013216,A,0.71/10
output_files/snippet_564_refactored_output.py,refactored_output,62.330547521013216,A,8.57/10
output_files/snippet_565_original_code.py,original_code,58.24007705594351,A,7.50/10
output_files/snippet_565_refactored_output.py,refactored_output,58.24007705594351,A,8.12/10
output_files/snippet_566_original_code.py,original_code,55.376881344166605,A,5.26/10
output_files/snippet_566_refactored_output.py,refactored_output,55.376881344166605,A,7.89/10
output_files/snippet_567_original_code.py,original_code,,"invalid syntax (<unknown>, line 9)",No rating found
output_files/snippet_567_refactored_output.py,refactored_output,62.08091383964285,A,4.44/10
output_files/snippet_568_original_code.py,original_code,64.46263320967245,A,4.62/10
output_files/snippet_568_refactored_output.py,refactored_output,63.31764646919149,A,5.38/10
output_files/snippet_569_original_code.py,original_code,61.996062509517394,A,3.57/10
output_files/snippet_569_refactored_output.py,refactored_output,68.60027963623091,A,8.00/10
output_files/snippet_570_original_code.py,original_code,64.72479510679582,A,0.00/10
output_files/snippet_570_refactored_output.py,refactored_output,62.070007110630954,A,7.00/10
output_files/snippet_571_original_code.py,original_code,55.2566763212244,A,8.10/10
output_files/snippet_571_refactored_output.py,refactored_output,54.53330987809104,A,9.05/10
output_files/snippet_572_original_code.py,original_code,64.89076388946783,A,5.00/10
output_files/snippet_572_refactored_output.py,refactored_output,64.10264428824641,A,4.67/10
output_files/snippet_573_original_code.py,original_code,70.50441279546764,A,5.00/10
output_files/snippet_573_refactored_output.py,refactored_output,70.50441279546764,A,6.67/10
